34.62365962451697,78.0246928153624,0
30.28671076822607,43.89499752400101,0
35.84740876993872,72.90219802708364,0
60.18259938620976,86.30855209546826,1
79.0327360507101,75.3443764369103,1
45.08327747666944,56.3163717815305,0
61.10666453684753,96.51142588489624,1
75.02474558204883,46.55401354116538,1
76.09878670226257,87.42056974127031,1
84.4302823812228,43.5333933105686,1
95.86155507093572,38.22527805795094,0
75.01365838958247,30.60326323428011,0
82.30705337399482,76.48196330235604,1
69.36458875970939,97.71869196188608,1
39.53833914367223,76.03681085115882,0
53.9710521485623,89.20735013750205,1
69.07014406283025,52.7404703016765,1
67.94685547711617,46.67857410673128,0
70.66150955499435,92.92713789364831,1
76.97878372747498,47.57596364975532,1
67.37202754570876,42.83843832029179,0
89.67677575072079,65.79936592745237,1
50.534788289883,48.85581152764205,0
34.21206097786789,44.20952859866288,0
77.9240914545704,68.9723599933059,1
62.27101367004632,69.95445795447587,1
80.1901807509566,44.82162893218353,1
93.114388797442,38.80067033713209,0
61.83020602312595,50.25610789244621,0
38.78580379679423,64.99568095539578,0
63.30872607314227,43.29548039237583,0
74.11010501625902,56.78747605929815,1
59.23190333299763,87.10323321590483,1
51.54786407005087,46.8562322047817,0
32.72283304107122,43.3071730623267,0
66.5608939634568,44.25463059223784,0
40.45755098134541,97.5351294860799,1
60.27481141544458,92.93674864115162,1
51.19200445997625,77.58223943013531,1
60.15010257788474,96.18542981373513,1
97.77159928000232,86.72752945281862,1
42.0754545384731,78.84478600148043,0
75.47770200533905,90.42453899753964,1
78.63542434898018,96.64742716885644,1
52.34800398794107,60.76950525602592,0
94.09433112516793,77.15910509073893,1
90.44855097096364,87.50879176484702,1
55.48216114069585,35.57070347228866,0
74.49269241843041,84.84513684930135,1
89.84580670720979,45.35828361091658,1
83.48916274498238,48.38028579728175,1
42.2617008099817,87.10385094025457,1
99.31500880510394,68.77540947206617,1
55.34001756003703,64.319380069486,1
74.77589300092767,89.52981289513276,1
50.55197125345719,73.43122915357805,1
48.38028579728175,48.38028579728175,0
52.130104,82.56077,1
64.296,63.6518,1
70.0708,75.3893,1
61.891,63.1386,1
55.4901,74.263,1
66.3261,75.1875,1
55.5649,63.0825,0
40.236756,71.13548,1
47.5648,53.8475,0
35.5478,76.5849,0
42.3584,55.9374,0
49.2546,72.3485,0
60.3547,42.3685,0
72.34649422579923,96.22759296761404,1
60.45788573918959,73.09499809758037,1
58.84095621726802,75.85844831279042,1
99.82785779692128,72.36925193383885,1
47.26426910848174,88.47586499559782,1
50.45815980285988,75.80985952982456,1
60.45555629271532,42.50840943572217,0
82.22666157785568,42.71987853716458,0
88.9138964166533,69.80378889835472,1
94.83450672430196,45.69430680250754,1
67.31925746917527,66.58935317747915,1
57.23870631569862,59.51428198012956,1
80.36675600171273,90.96014789746954,1
68.46852178591112,85.59430710452014,1
42.2754,75.4478,1
54.777,60.4245,0
48.6354,56.6474,0
52.348,60.7695,0
74.0943,77.1591,1
70.4485,57.5087,1
55.4821,75.5707,1
74.4926,54.8451,1
59.8458,45.3582,0
53.4891,48.3802,0
62.2617,57.1038,1
69.315,68.7754,1
65.34,64.3193,1
74.7758,49.5298,1
34.6032,54.2382,0
46.2547,40.1235,0
